Book_ID,Title,Author,Genre,Published_Year,Cost_Price,Sale_Price,Stock,Rating,Reviews,Format,Publisher
B861948,Tell cultural growth should.,Kelly Haley,Mystery,1998-05-02,26.49,29.55,197,4.3,4126,Audiobook,Macmillan
B449057,Role establish risk.,Kristen Young,Thriller,1986-11-16,47.94,60.82,140,4.4,88,Hardcover,Hachette
B364158,Word chair remain financial generation.,Mathew Chen,Fiction,2015-07-26,28.9,35.97,242,4.0,4084,Hardcover,Pearson
B802193,Support relate responsibility.,Katie Holland,Thriller,2003-01-29,14.0,20.88,305,4.9,4245,Audiobook,Simon & Schuster
B318720,Subject author hair third possible.,Alexandra Clark,History,2022-01-25,14.03,17.55,208,4.7,143,Ebook,Macmillan
B462293,Economic story ability interesting.,Rebecca Price,Fiction,2023-10-15,7.89,10.39,308,3.8,2536,Ebook,Macmillan
B456988,Deal team.,Heather Munoz,Self-Help,2018-04-25,25.48,29.33,429,4.1,3924,Ebook,Penguin
B119550,Power focus hair relationship common.,Danielle Austin,Self-Help,1998-10-26,25.02,37.01,235,4.1,357,Hardcover,Simon & Schuster
B532862,Measure day.,Carolyn Peters,Biography,1996-07-04,22.09,32.67,336,4.6,1657,Hardcover,Pearson
B256643,Up project Republican.,Jerry Hansen,Thriller,2018-12-17,45.41,64.51,232,4.0,1071,Audiobook,Simon & Schuster
B494734,Team bar view.,Cynthia Cruz,Fantasy,2015-06-29,28.46,35.34,223,4.0,4031,Ebook,Simon & Schuster
B252859,Value scene sport build.,Alice Morgan,History,1978-12-13,40.45,44.91,247,4.2,384,Ebook,Simon & Schuster
B463481,Notice where.,Lisa Woods,Self-Help,1978-01-03,16.67,22.12,403,3.8,3150,Audiobook,Oxford Press
B388818,Smile candidate hair.,Christine Jones,Romance,2003-07-01,38.49,45.77,326,4.4,559,Ebook,Macmillan
B547995,Technology work book worry.,Jake Hernandez,Biography,2000-03-07,21.03,29.81,302,3.8,2282,Hardcover,HarperCollins
B783864,Number deep use television.,Theresa Kirk,Fiction,1985-10-10,33.97,38.54,33,3.7,1026,Paperback,Pearson
B344270,Respond simply hot authority actually.,Kerry Campbell,Self-Help,2003-02-27,44.22,50.67,29,3.4,1919,Paperback,Oxford Press
B547993,Our firm current.,Tanner Frank,Fantasy,2017-10-04,32.28,37.31,273,3.9,3345,Hardcover,Macmillan
B511211,Add fear way least.,Joseph Bailey,Biography,1976-08-03,36.79,49.65,240,3.5,220,Audiobook,Hachette
B739221,Coach candidate treat.,Carol Mitchell,Fiction,2013-03-04,30.84,37.14,29,5.0,3444,Paperback,Oxford Press
B984464,Behavior major over very.,Mark Smith,Fiction,1980-03-24,7.53,10.36,237,4.9,1909,Paperback,Pearson
B426201,Place write car respond.,Angela Padilla,Fiction,2006-12-11,24.59,35.65,443,4.0,3943,Hardcover,Pearson
B861074,Alone garden.,Patrick Chang,Fiction,1997-01-18,39.76,53.03,234,4.3,4207,Paperback,HarperCollins
B848618,Interest pressure sense.,John Mayo,Fantasy,1982-09-04,40.16,48.41,229,3.8,1772,Paperback,Hachette
B654454,Explain learn.,John Perez,History,1984-10-13,11.56,13.58,413,3.9,1096,Audiobook,Simon & Schuster
B251651,Throw world care.,Michelle Carter,History,2003-09-21,22.24,29.94,427,3.2,674,Paperback,Simon & Schuster
B570157,Must color believe.,Kathleen Arnold,Fiction,2021-07-17,11.21,15.87,377,3.2,3926,Hardcover,Simon & Schuster
B966056,Ahead month go.,Jerry Arroyo,Mystery,1978-04-22,27.17,33.67,249,4.6,1375,Hardcover,HarperCollins
B959929,Good arrive debate use.,Christy Ramirez,Romance,1998-07-31,27.09,39.01,278,3.4,3409,Paperback,HarperCollins
B332281,On information doctor bill.,Lawrence Guerrero,Science Fiction,2008-03-26,41.5,48.16,381,3.4,225,Paperback,Pearson
B591913,Nor spring.,Ms. Carrie Winters MD,Fiction,1983-11-28,40.06,44.5,209,4.8,2799,Paperback,Oxford Press
B113725,Sort school central north.,Kimberly Hammond,Science Fiction,2007-09-08,18.49,22.31,402,3.7,2040,Hardcover,Macmillan
B410802,Sense game attention toward drop.,Tiffany Clark,Romance,2000-11-12,9.18,11.56,126,4.5,2970,Ebook,Pearson
B755047,Oil finish budget.,Kenneth Mckenzie,Biography,2020-11-12,6.43,8.67,143,3.1,3568,Paperback,Penguin
B890157,Former on.,Tammy Rosales,Mystery,1994-11-07,16.18,18.6,182,4.5,835,Ebook,HarperCollins
B211402,Respond former hear.,Regina Murphy,Romance,2023-02-11,20.05,23.62,257,4.7,1883,Paperback,Hachette
B286807,Risk carry its ever.,Amy Snyder,Science Fiction,2000-02-04,20.61,26.64,190,4.9,2941,Ebook,Simon & Schuster
B467843,Seven store bad.,Nicole Castillo,History,1979-03-18,20.58,22.93,440,4.0,3941,Ebook,Penguin
B844271,Moment receive skill.,Mark Zavala,Romance,1990-11-27,32.65,37.56,471,3.4,4181,Hardcover,HarperCollins
B115053,Baby when.,Megan Olson,Mystery,2008-06-04,10.21,11.6,107,4.8,1414,Paperback,Macmillan
B574510,Feel spring offer seem all.,Amy Walker,Fantasy,1986-08-16,49.05,72.89,243,4.3,3649,Audiobook,Macmillan
B930096,Concern manage artist.,Emily Vaughn,History,2006-04-21,34.28,49.95,327,4.5,3876,Hardcover,Oxford Press
B598371,Two of second tell.,Gina Saunders,Self-Help,2005-09-04,42.83,60.55,359,4.4,4331,Hardcover,HarperCollins
B187425,Their unit world knowledge.,Joseph Barr,History,2000-02-17,49.97,59.14,500,4.6,1268,Paperback,Macmillan
B297886,Tell subject peace.,Jessica Brown,Thriller,2012-02-14,31.17,36.22,187,3.5,1557,Ebook,Hachette
B883906,Face gun sister.,Robert Molina,Mystery,1996-11-26,38.3,52.75,401,4.1,2566,Ebook,Hachette
B941885,Down score effect.,James Mclaughlin,Biography,2015-02-06,25.83,36.01,105,3.3,4498,Ebook,Pearson
B322564,Between vote sign quality.,Caitlin Benjamin,Science Fiction,2019-10-26,20.35,27.3,186,3.5,4794,Paperback,Pearson
B544867,Environment recent including boy plan.,Jim Newton,Thriller,2020-01-24,42.24,56.59,119,3.1,2967,Audiobook,Simon & Schuster
B710669,Interesting cause second free heart.,Joshua Flores,Thriller,1986-12-03,40.12,54.2,424,4.4,2956,Hardcover,Hachette
B517399,Per force.,Kristin Hoffman,Biography,1983-05-13,25.06,30.11,105,5.0,236,Audiobook,Oxford Press
B858812,Wrong fast eight.,Brian Smith,Self-Help,2021-11-20,28.97,43.43,416,4.6,4173,Hardcover,HarperCollins
B873980,Least such city can.,Julia Ward,Science Fiction,2019-06-07,7.65,9.68,234,4.9,11,Ebook,HarperCollins
B546125,Together increase.,Brian Smith,Biography,2000-11-10,32.39,42.99,466,4.5,3035,Hardcover,Penguin
B483308,It already deal.,Luke James,Mystery,2021-08-21,36.93,46.04,25,3.4,2344,Ebook,Hachette
B791024,Store media soon.,Jose Moore,Fiction,1988-06-10,32.4,43.77,487,4.7,1824,Audiobook,Oxford Press
B602409,Challenge vote Mr actually.,Joseph Tyler,Romance,2017-07-19,36.73,51.86,404,5.0,155,Audiobook,Macmillan
B270874,Nearly really care painting.,Mark Allen,Self-Help,1987-11-30,22.74,25.09,202,3.9,2642,Audiobook,Penguin
B536338,Win statement sign.,Janet Carter,Fantasy,1978-03-14,17.84,21.37,386,3.1,2136,Paperback,HarperCollins
B973081,Option expert challenge site make.,Amber Taylor,Thriller,1975-10-31,33.25,46.39,302,4.0,723,Hardcover,Macmillan
B999014,Son part who.,Christine Herring,Thriller,2007-11-20,45.9,58.11,260,4.0,441,Audiobook,Macmillan
B266626,Hotel film spring eight.,Joseph Lawson,Fiction,1985-09-02,21.1,28.38,316,4.5,28,Hardcover,HarperCollins
B569535,Money collection.,Michael Thomas,Fiction,1979-04-17,25.17,29.03,419,3.4,2354,Paperback,Oxford Press
B941591,Shake I board north.,Kelly Barnett,Self-Help,1991-11-21,41.33,61.32,46,4.1,1973,Audiobook,Pearson
B707174,Kind project.,Regina Hurst,Science Fiction,1983-11-26,6.06,7.32,24,4.4,1054,Ebook,Macmillan
B437111,Often hear believe.,Joshua Alexander,Fantasy,2022-07-17,9.48,10.44,121,4.9,3384,Audiobook,Macmillan
B938328,Approach reflect test theory way.,Micheal Neal,Thriller,2003-02-02,43.08,49.69,64,3.2,3680,Hardcover,Oxford Press
B507519,Yourself fight either.,Brian Leonard,Romance,2017-08-13,6.5,7.83,34,3.8,172,Hardcover,Penguin
B390469,Too kid many happy.,Jon Richardson,History,1989-05-25,18.63,27.0,424,4.0,3359,Paperback,HarperCollins
B958247,Leave bar information young.,Lindsey Velasquez,Biography,2021-03-04,6.12,7.36,73,4.6,3618,Ebook,Pearson
B674598,Together community mean.,Matthew Lopez,Self-Help,1993-07-30,48.84,60.47,238,4.6,402,Paperback,Hachette
B175529,Along care however.,Shannon Fry,Science Fiction,1998-02-24,5.8,7.67,85,4.9,2774,Hardcover,HarperCollins
B824654,Inside song find.,Angel Stark,History,1986-08-02,47.19,61.68,140,4.2,1401,Paperback,Pearson
B984027,Yeah move.,Elizabeth Fernandez,History,2015-01-15,30.3,37.72,58,3.2,1402,Paperback,Macmillan
B977733,Increase scientist part.,Crystal Brewer,Romance,2009-12-07,42.48,63.63,431,4.3,455,Hardcover,Macmillan
B354551,Fly market church natural box.,Shelley Sanchez,Romance,2021-04-02,46.25,54.7,337,3.0,1903,Paperback,Penguin
B222827,Him term whose.,Brianna Thompson,Thriller,1988-11-07,46.32,64.02,295,4.7,4326,Audiobook,Hachette
B426702,Surface sign.,Timothy Todd,Thriller,2016-03-31,19.7,22.95,45,3.3,2179,Audiobook,Penguin
B983617,Tonight hard moment.,Christopher Gordon,Fiction,2011-01-07,38.29,42.15,155,3.5,1740,Ebook,Oxford Press
B528700,Wrong while report owner.,Angela Miller,Mystery,1983-11-11,41.34,50.63,485,4.4,1773,Ebook,Simon & Schuster
B539038,Year deal very event.,Matthew Duncan,Romance,1975-09-16,26.31,37.53,244,3.5,1562,Audiobook,Hachette
B869248,Around business ago evidence.,Justin Estrada,Self-Help,1975-11-27,36.96,42.42,174,4.7,4743,Paperback,Penguin
B604071,All a.,Henry Hall,Science Fiction,1993-06-02,12.33,13.78,115,3.2,3421,Paperback,Penguin
B847299,Walk particular short camera wish.,Lori Ayers,Science Fiction,2022-02-04,19.72,25.65,200,4.3,2927,Paperback,Pearson
B780858,Respond majority main either bar.,Christina Glover,Mystery,1989-06-13,20.68,24.68,230,3.9,3632,Hardcover,Hachette
B531315,Vote expert technology save.,Charles Wright,Thriller,1989-10-19,26.33,39.24,210,3.0,94,Audiobook,Pearson
B130144,Soon feeling.,Regina Gordon,Mystery,1982-07-17,46.05,53.72,203,3.3,4511,Audiobook,HarperCollins
B270605,Use risk tax.,Nicholas Holden,Self-Help,1976-07-27,26.1,30.42,279,4.5,572,Audiobook,HarperCollins
B968355,Civil energy.,Thomas Wilson,Thriller,1975-03-09,48.18,65.95,102,4.4,2252,Hardcover,Penguin
B500008,Fire system chair cold whole.,Tasha Cook,Thriller,2017-05-11,42.47,53.74,244,3.2,4492,Ebook,Hachette
B510509,Consider him letter matter.,Kristin King,Fantasy,1985-04-03,23.47,32.44,220,3.6,4987,Audiobook,Oxford Press
B317104,Similar remain class.,Jeffrey Cox,Fantasy,2006-09-25,8.71,10.44,30,4.6,3833,Audiobook,Simon & Schuster
B633644,Together time memory.,Jason Buck,Self-Help,2023-10-06,37.12,54.14,473,3.5,3700,Audiobook,Penguin
B721667,See federal consumer painting.,Kristina Knapp,Fantasy,1976-08-21,46.64,56.58,229,3.8,2910,Paperback,Penguin
B922303,Food natural process.,Eric Yates,Biography,1999-08-29,31.98,41.65,246,3.4,3105,Hardcover,Penguin
B837792,Free part manage somebody.,Gregory Jones,Biography,2007-10-09,48.01,58.43,329,3.4,582,Ebook,Hachette
B879668,Federal PM nature sea.,Sean Adams,Mystery,1992-09-21,11.01,12.68,401,4.4,3271,Hardcover,Penguin
B155554,Maybe water.,Kimberly Lang,Fantasy,2012-05-06,32.42,40.76,467,3.0,2132,Hardcover,Hachette
B549958,Part end million course.,Patrick Lee,Fiction,2010-01-26,6.44,9.59,245,4.9,3816,Hardcover,Oxford Press
B883917,Base old because by.,Cory Rodriguez,History,2017-11-25,24.02,30.55,92,3.5,304,Paperback,Penguin
B698628,Stuff owner lay our.,Marcia Taylor,Fiction,1979-02-17,28.98,37.09,264,3.2,3287,Audiobook,Pearson
B833458,Leave region.,Laura Hancock,Thriller,1996-02-27,16.16,23.14,151,3.2,2457,Audiobook,Macmillan
B711858,Scene source race.,Dana Johnson,History,1995-09-15,44.99,66.4,421,4.6,2355,Paperback,Oxford Press
B910372,Home teach hope worry.,Crystal Cobb,Fantasy,2012-11-11,49.73,55.04,101,4.3,4999,Ebook,Macmillan
B390872,Realize price.,Jeffery Murillo,Fantasy,2022-01-22,46.15,67.71,418,4.7,4283,Hardcover,Macmillan
B344525,Feel focus.,Amanda Torres,Biography,1995-05-26,16.44,22.31,443,3.8,2700,Paperback,Penguin
B634679,Herself blue hit condition general.,Nicholas Bentley,Science Fiction,2003-11-21,34.82,50.79,355,4.8,2258,Ebook,Hachette
B340127,Where image most author.,James Lopez,Thriller,2001-12-23,23.19,33.56,217,3.3,1702,Ebook,Simon & Schuster
B567414,Security moment.,Glenn Olson,Science Fiction,2005-06-02,24.56,35.71,433,3.5,1326,Paperback,Macmillan
B183239,Senior me world affect.,Heather Lee,Fiction,2001-06-30,6.58,8.35,332,4.7,1559,Ebook,Macmillan
B791857,Reduce security.,Tracey Reynolds,Fiction,1975-06-12,33.33,38.94,192,4.6,3863,Hardcover,Hachette
B907982,Happy floor film.,Anita Strong,Biography,2024-01-13,44.88,54.0,329,3.3,4880,Paperback,HarperCollins
B495251,Gun believe not.,Mariah Leonard,Fiction,2010-07-19,6.64,8.57,374,3.7,3691,Ebook,Pearson
B856651,Response bit interview.,Victor Hansen,Fantasy,1999-12-31,26.5,34.31,403,4.8,249,Audiobook,HarperCollins
B610898,Control second.,Jeremy Edwards,Romance,1985-04-02,28.42,39.39,393,3.6,3448,Audiobook,Oxford Press
B103946,Resource day low test future.,Brenda Garcia,Mystery,1977-07-10,40.71,46.68,281,4.0,52,Paperback,Hachette
B293502,Order beyond.,Amber Valenzuela,Self-Help,2004-12-25,29.57,40.21,466,3.4,3107,Paperback,Pearson
B192706,Side read test event.,Maria Smith,Biography,1981-02-09,40.98,56.73,452,3.7,3147,Ebook,Oxford Press
B339109,Leader summer interview bring.,Allison Russell,Fiction,2022-12-30,10.42,13.86,118,4.6,4069,Hardcover,Pearson
B576303,Something short yet skill stuff.,Laura Ellis,History,2013-03-29,21.24,28.8,374,4.4,352,Hardcover,Oxford Press
B535232,Hot much newspaper Mrs.,Stephanie Moon,Romance,1978-08-17,44.72,54.79,236,4.4,539,Paperback,Oxford Press
B772748,North economy about design.,Erin Massey,Fantasy,1985-04-25,13.32,17.34,371,4.7,894,Hardcover,Pearson
B894111,Add thousand subject.,Sara Gray,Thriller,1976-12-30,6.06,7.45,332,4.5,4815,Audiobook,Hachette
B562969,General want.,Frederick Shelton,Thriller,2005-01-27,19.96,25.16,379,4.8,4960,Audiobook,Oxford Press
B791550,Production sure.,Thomas Evans,Self-Help,1994-10-17,20.11,26.06,78,3.8,1890,Hardcover,Oxford Press
B127977,Use sign day environment.,John Schneider,Thriller,1983-01-25,47.42,68.43,377,4.1,3666,Paperback,Macmillan
B852432,Drop none suggest.,Lisa Duke,Fiction,1985-08-16,40.42,46.82,418,3.7,3817,Paperback,Hachette
B554836,Thank think can.,Yvonne Williams,Thriller,2023-07-28,24.57,31.14,268,3.6,1543,Ebook,Penguin
B172843,Design site really lose front.,John Rodriguez,Self-Help,2019-08-14,11.73,15.27,253,3.9,3726,Ebook,Pearson
B269318,Especially moment medical which.,Mackenzie Trujillo,Self-Help,1981-12-28,49.93,57.79,254,4.4,3196,Paperback,Pearson
B315193,Do consumer standard establish.,Tiffany Johnson,Science Fiction,2000-03-04,30.6,37.79,138,4.3,2834,Paperback,Simon & Schuster
B879141,Eight certain carry wonder control.,David Gonzalez,Thriller,1994-04-04,35.29,52.12,446,3.1,1005,Ebook,Oxford Press
B548824,Get peace vote morning.,Raymond Olson,Self-Help,1988-06-04,6.73,9.45,22,3.6,3994,Hardcover,Hachette
B151026,Best outside risk.,Anna Blair,History,1996-04-07,7.75,10.9,114,3.8,466,Ebook,Hachette
B815565,Property realize.,Nicole Smith,Science Fiction,2014-09-02,27.81,35.74,376,5.0,1120,Hardcover,HarperCollins
B451931,Man theory charge.,Paul Weber,Science Fiction,2005-02-12,20.37,23.88,5,3.1,1331,Audiobook,Pearson
B790455,Sense campaign region third.,Jose Reilly,Romance,1988-05-30,27.94,34.58,232,4.1,2124,Audiobook,Hachette
B591624,Six stage call.,Christopher Underwood,History,1976-06-24,18.36,26.0,203,3.4,2511,Paperback,Hachette
B277047,Detail executive.,Randall Lewis,History,1990-07-15,48.97,65.96,152,4.5,4840,Audiobook,HarperCollins
B894639,Worker family sister quickly.,Maria Gentry,Romance,2014-11-08,21.77,32.42,121,4.4,3140,Hardcover,Simon & Schuster
B821873,Democratic learn environment.,Amanda Romero,Mystery,2004-06-11,36.79,52.74,195,3.5,3864,Audiobook,HarperCollins
B947233,Lay president surface.,Keith Nguyen,History,2016-09-05,13.81,16.4,500,3.2,3288,Hardcover,Macmillan
B234477,Under check rest.,Jodi Rodgers,Self-Help,2009-01-13,18.64,25.36,304,4.1,2191,Hardcover,Oxford Press
B504389,Against medical live song of.,Jennifer Carroll,Mystery,2012-08-10,48.82,55.26,134,4.1,3762,Audiobook,Penguin
B446322,Mission project by.,Mary Fox,Fiction,2013-10-14,30.22,45.24,21,4.9,383,Ebook,Macmillan
B703658,Week watch police quality share.,Jerry Warner,Self-Help,2012-09-20,44.67,50.65,333,4.3,4809,Audiobook,Penguin
B691576,May apply level.,Jennifer Lawson,Fantasy,2003-05-13,33.16,42.24,372,4.0,4619,Paperback,Penguin
B576657,Myself site very strong.,Johnny Mcclure,Biography,2017-04-12,40.93,60.05,244,4.7,1233,Hardcover,Penguin
B180889,Success thing memory best.,Carrie Richardson,Romance,2010-08-07,37.93,43.45,230,4.6,2326,Hardcover,Hachette
B698849,President interesting much interview.,Benjamin Koch,Fiction,1992-11-27,15.7,19.84,27,3.4,1986,Audiobook,Macmillan
B568968,Ten alone together.,Rachael Morris,Self-Help,2000-07-20,32.21,39.95,71,3.1,3977,Paperback,Hachette
B555553,Certainly organization little nearly.,Felicia Wallace,Romance,1999-11-12,46.45,60.3,301,3.4,3876,Audiobook,Penguin
B409757,Want its road.,Cody Hicks,Self-Help,1980-08-03,41.32,46.59,336,4.1,2762,Ebook,HarperCollins
B654227,Performance design.,Tina Proctor,Science Fiction,2021-02-26,27.86,34.28,71,3.8,143,Paperback,Penguin
B430233,Continue sea age.,Brian Moore,Science Fiction,2001-10-10,40.09,46.32,378,4.0,4022,Audiobook,Macmillan
B929816,Film effort.,Jeremy Perez,Self-Help,1978-06-03,33.41,48.86,435,3.4,38,Paperback,Pearson
B576635,Radio debate.,David Wise,Self-Help,2001-04-15,8.94,10.11,412,3.2,3727,Audiobook,Penguin
B431737,Organization before economic.,Monique Stewart,Fiction,2003-01-31,33.79,48.63,349,3.4,4203,Paperback,Penguin
B492548,Population moment.,Michael Gordon,Self-Help,2000-01-10,20.29,28.52,169,3.3,3881,Paperback,Oxford Press
B498583,Far market son want event.,Stephen Hernandez II,Self-Help,2002-11-21,47.63,57.09,156,4.9,3315,Hardcover,Simon & Schuster
B781815,Fill her behavior finally.,Anthony Kane,Thriller,1985-08-02,31.58,38.83,321,4.4,1752,Audiobook,Macmillan
B603830,Character big.,Tammy Smith,Biography,2020-08-03,13.72,18.1,253,3.8,3800,Paperback,Macmillan
B464928,Behavior charge who.,Dwayne Kline,Fantasy,1983-10-12,16.43,23.96,172,4.6,2070,Hardcover,Macmillan
B498523,Travel tax.,Justin Williams,Fantasy,1988-10-21,16.46,20.88,171,3.3,3749,Hardcover,Hachette
B536256,Suggest fish everybody cost director.,Colleen Woods,Fantasy,2006-03-04,27.0,40.17,161,4.5,762,Audiobook,Hachette
B278937,Add power growth important.,Julia Scott,Thriller,2021-10-16,7.23,10.31,216,4.1,3815,Audiobook,Macmillan
B993799,Understand letter not.,Jordan Crawford,Self-Help,1987-10-15,29.11,42.21,185,4.2,1184,Hardcover,Simon & Schuster
B773526,Scientist hard film.,Jacqueline Meyer,History,1999-10-30,44.6,66.18,232,3.1,1082,Paperback,Simon & Schuster
B572078,Talk specific international.,Samantha Watkins,Self-Help,2001-05-18,15.33,20.09,358,3.2,3564,Hardcover,Penguin
B298432,Employee southern far modern explain.,Thomas Sims,Thriller,1990-06-25,39.67,51.97,498,3.4,790,Hardcover,Macmillan
B721865,Go rich economy could.,Michelle Jones,Self-Help,1995-11-21,15.31,20.37,103,3.4,992,Ebook,Oxford Press
B378694,Remember property but PM bad.,Devin Gomez,History,1995-07-20,15.41,22.48,278,4.7,4265,Paperback,Macmillan
B287810,Sometimes cover PM.,Melanie Odonnell,Thriller,2011-04-06,47.43,69.41,316,4.0,3456,Hardcover,Hachette
B991829,According follow.,Beth Christensen,Fiction,1996-01-23,28.31,33.53,347,4.7,3974,Audiobook,Pearson
B914811,Tonight choose.,Jessica Cook,Romance,1985-11-28,37.13,50.06,399,4.4,1483,Ebook,Oxford Press
B332131,Might themselves.,Ann Kennedy,Self-Help,2015-10-10,42.44,49.44,199,4.3,772,Hardcover,Hachette
B250253,Son position plant from.,Kyle Carter,Fiction,1991-05-13,49.42,69.22,228,3.6,485,Paperback,Oxford Press
B560452,Society bank music treat easy.,Brandon Norris,Self-Help,1976-06-24,25.83,28.76,32,4.1,4029,Paperback,Penguin
B935338,Church until meeting.,Barbara Wright,Biography,1984-10-27,38.34,47.07,419,3.4,1314,Hardcover,Hachette
B260388,Table imagine.,Lisa Garcia DDS,Science Fiction,1982-11-24,23.85,33.48,230,5.0,174,Ebook,Simon & Schuster
B814264,Record paper training.,Barbara Grant,Biography,1976-10-29,48.94,59.6,202,4.7,2000,Hardcover,Macmillan
B418404,Long piece mind.,Gregory Jackson,Romance,2011-12-28,5.68,7.8,325,4.5,4906,Paperback,Hachette
B761010,Reality other government.,Adam Brown,Biography,2002-06-21,9.23,13.18,318,3.5,4359,Hardcover,Simon & Schuster
B227401,Major eye.,Jennifer Martinez,Mystery,1995-12-15,37.75,52.17,260,5.0,1911,Ebook,HarperCollins
B296303,From card room glass effort.,Erin Lee,Mystery,2011-03-25,43.75,50.3,477,3.8,285,Paperback,Oxford Press
B755668,Exist town before peace.,Andrea Washington,Romance,2006-08-21,43.52,49.62,112,4.4,1127,Audiobook,Oxford Press
B149084,Store image almost probably music.,Richard Sanchez,Biography,2008-02-26,35.69,39.52,249,3.7,133,Hardcover,Hachette
B523825,Follow plan laugh blue.,Clifford Terry,Fiction,2010-06-10,39.23,58.46,201,4.7,602,Hardcover,Macmillan
B869671,Act positive.,Vincent Crawford,Fantasy,1986-01-24,7.04,8.8,408,3.1,1966,Hardcover,Hachette
B865893,Hotel enter remain.,Amber Yates,Self-Help,1975-03-14,11.01,13.41,79,3.9,4799,Ebook,Oxford Press
B684905,Baby past case.,Jillian Fox,Thriller,1976-12-05,33.2,41.63,67,3.8,2467,Audiobook,Macmillan
B666306,Ability home grow.,Tammy Cole,Self-Help,2020-04-01,19.43,25.6,120,4.5,87,Ebook,Simon & Schuster
B844320,Avoid individual travel fine.,Travis Rojas,Science Fiction,1976-12-09,16.06,21.27,365,3.7,3705,Hardcover,Macmillan
B550548,Affect herself.,Joseph Moore,Thriller,1992-06-14,29.38,33.63,173,4.2,1182,Ebook,HarperCollins
B308718,Nor mean.,Diana Martinez,Biography,2023-02-12,9.69,14.08,493,3.7,4918,Hardcover,Macmillan
B964605,Property piece side middle.,Jacob Wells,Romance,2003-02-26,10.6,13.16,396,4.8,1412,Ebook,HarperCollins
B545854,Test test woman.,Christopher Hayes,Romance,1988-12-04,14.9,20.21,381,3.7,2424,Paperback,Penguin
B380317,Option guess pretty tell.,Kyle Murray,Biography,1986-04-17,32.41,37.86,124,4.0,4500,Paperback,Simon & Schuster
B398142,Owner agree summer.,Marie Reyes,Science Fiction,2016-02-19,33.8,41.55,321,3.7,3199,Audiobook,Hachette
B630260,Focus brother energy clear hand.,Patricia Ware,Thriller,1995-06-03,22.59,33.11,492,4.6,3017,Audiobook,Pearson
B251963,Physical shoulder pressure government simply.,Randall Coleman,Fiction,1986-11-18,18.9,22.87,338,4.0,2158,Audiobook,Hachette
B926073,Clearly front join.,Anthony Mccarthy,Science Fiction,2009-08-24,48.75,55.95,118,3.6,91,Hardcover,Pearson
B113307,Ground term.,Michelle Dunn,History,1991-06-29,38.7,46.3,63,3.5,4075,Paperback,Simon & Schuster
B123234,Audience garden.,Katrina Moore,Science Fiction,2001-04-15,43.42,55.23,398,3.2,3074,Ebook,Oxford Press
B457997,Matter form education reduce learn.,Craig Martin,Science Fiction,1997-06-10,35.86,45.03,97,4.0,47,Ebook,Penguin
B241954,Example report wide.,Shane Green,Mystery,2006-12-22,39.57,57.6,71,3.7,2963,Ebook,Simon & Schuster
B619433,Follow news.,Steven Kaiser,Fiction,1989-06-09,12.67,18.84,164,4.1,3785,Paperback,HarperCollins
B720158,Report save simply source nature.,Samuel White,Self-Help,2016-02-18,32.55,47.55,291,4.2,490,Audiobook,Simon & Schuster
B412019,Society program born thus.,Michelle Gould,Fantasy,2011-08-27,28.94,41.88,78,4.7,39,Hardcover,Macmillan
B338364,Both peace time several successful.,Rachel Ho,Thriller,2004-09-11,12.67,17.34,208,4.3,3855,Paperback,Simon & Schuster
B113612,Without people think lead color.,Tracy Yang,Biography,2001-05-13,32.31,36.02,24,3.6,71,Audiobook,Penguin
B807588,Include cold arrive politics.,Cynthia Scott,Thriller,2006-09-12,23.08,34.6,263,4.7,2815,Audiobook,Macmillan
B210555,Claim clear ahead.,Laura Robinson,Romance,2015-11-24,23.8,30.52,48,3.1,2929,Ebook,HarperCollins
B722698,Summer already result quickly owner.,Karl Turner,Fantasy,2023-01-25,45.01,50.1,18,3.9,3659,Ebook,Simon & Schuster
B133443,Reveal region.,Kerri Michael,Self-Help,1998-06-25,36.46,43.41,220,3.6,1810,Ebook,Macmillan
B112707,Morning glass very.,Mark Coleman,Mystery,1979-02-22,6.9,7.74,317,4.4,1666,Paperback,Hachette
B323921,Democrat might able poor rest.,Jeanette Jones,Biography,1977-09-14,17.93,20.31,313,4.3,1702,Ebook,Hachette
B478436,Most carry couple.,Steven Rodriguez,History,2017-12-30,34.79,49.19,408,4.3,2753,Ebook,Penguin
B109732,American daughter success.,Alison Morales,Romance,2003-10-12,46.7,65.28,24,4.5,2388,Hardcover,Simon & Schuster
B326004,Customer our least.,Stephanie Flores,Romance,1984-10-31,38.14,52.77,383,4.0,3227,Paperback,Hachette
B332223,Sometimes notice.,Brent Roberts,Self-Help,1992-11-27,45.16,51.86,15,4.7,3089,Audiobook,Penguin
B402718,Hit usually face answer.,Jeremy Dunlap,Fiction,2017-09-30,36.91,47.95,243,4.3,2274,Ebook,Macmillan
B411831,Continue will.,Jerry Jackson,Thriller,1997-05-10,17.39,21.46,134,4.5,199,Audiobook,Hachette
B165082,Good sport.,Amber Perkins,Science Fiction,1979-12-06,48.95,59.93,260,3.4,773,Ebook,Simon & Schuster
B542966,Response attorney.,James Herrera,Romance,1977-04-10,46.49,67.64,344,4.5,1000,Hardcover,Penguin
B685451,Bank after receive.,Paul Robinson,Fantasy,2019-09-25,29.27,39.84,105,3.5,1822,Ebook,Oxford Press
B718999,Pass police live think catch.,Kayla Anderson,Romance,1985-07-21,36.6,40.43,71,4.6,1207,Ebook,Simon & Schuster
